selection_method,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
boltzmann,0,37,0.1779935572920177,0.17951061781021443,0.001078208482649013,5.7235138909705885e-05,0.15349471609155219,5.618149314304038,5.570670089204103
boltzmann,0,38,0.17751957359632609,0.17888462080595954,0.0009023801639086342,0.00047398369569162657,0.15574889713604445,5.633149892101834,5.590164237318538
boltzmann,1,0,0.211886396607057,0.2498335378483091,0.0155633373853082,0.0,0.0,4.719487879000607,4.00264914776181
boltzmann,1,1,0.211886396607057,0.25010111208729474,0.01691854118201862,0.0,0.0,4.719487879000607,3.9983668736510456
boltzmann,1,2,0.211886396607057,0.24444797796949957,0.020283534288666777,0.0,0.0,4.719487879000607,4.0908332213390235
boltzmann,1,3,0.20992377245703392,0.23794345073556752,0.022418161380124608,0.0019626241500230734,0.009262624601912295,4.763611213177205,4.202661574618188
boltzmann,1,4,0.20399394026220694,0.2286884138388094,0.020036572517281023,0.005929832194826984,0.03724852784903698,4.902082368879542,4.372742853348013
boltzmann,1,5,0.20399394026220694,0.22434586083674896,0.014670253090500171,0.0,0.03724852784903698,4.902082368879542,4.45738351885241
boltzmann,1,6,0.20324871601328465,0.21700951208615996,0.012704376506168751,0.0007452242489222882,0.04076562125784278,4.9200560749351245,4.608071703010261
boltzmann,1,7,0.19110771187719763,0.2120355981617682,0.013068201937715128,0.012141004136087014,0.09806521354173292,5.232623830579627,4.716166966785018
boltzmann,1,8,0.19110771187719763,0.21049317407078444,0.015159779566866349,0.0,0.09806521354173292,5.232623830579627,4.750725308263033
boltzmann,1,9,0.18412422699369338,0.2076476539706302,0.013171652429304742,0.006983484883504254,0.13102384135045964,5.4310863118949575,4.815827027424121
boltzmann,1,10,0.17842090621912085,0.20481365745731178,0.01647330616510072,0.005703320774572529,0.1579407216499974,5.604692950493954,4.882463063994449
boltzmann,1,11,0.17829556334641683,0.2042099981481945,0.02049612196865005,0.00012534287270402067,0.15853227861028907,5.60863306185591,4.896895902121329
boltzmann,1,12,0.17749175154792943,0.19837999129669562,0.019612636455674202,0.0008038117984874027,0.1623258765540876,5.634032890238698,5.040805540206295
boltzmann,1,13,0.17104424981530056,0.19022048664851868,0.01797172084304475,0.006447501732628869,0.192754926440597,5.846406147378123,5.257029674296194
boltzmann,1,14,0.1710328055734318,0.18573516678599672,0.011675360773275256,1.1444241868746596e-05,0.19280893765628615,5.846797343058937,5.383981037749043
boltzmann,1,15,0.1710204734126915,0.18258875944279118,0.012604643156178427,1.2332160740313736e-05,0.1928671394141045,5.84721894885622,5.476758406669126
boltzmann,1,16,0.17046300709881113,0.18125210621770776,0.009288873949534525,0.0005574663138803726,0.19549810734223527,5.866341035972129,5.51714682781146
boltzmann,1,17,0.1685724278337771,0.17953741521579605,0.01125055061781864,0.0018905792650340258,0.20442071537799378,5.932133034549528,5.569838626446885
boltzmann,1,18,0.1662897791462939,0.1785408501823319,0.010207933745308359,0.0022826486874832075,0.21519369903355312,6.013562538667598,5.6009277319506445
boltzmann,1,19,0.1662897791462939,0.17853337363534624,0.008384428402972302,0.0,0.21519369903355312,6.013562538667598,5.60116228397835
boltzmann,1,20,0.1662897791462939,0.1792235616493971,0.00902534065312599,0.0,0.21519369903355312,6.013562538667598,5.579592388437369
boltzmann,1,21,0.1662842976695704,0.17624335125508944,0.008784379059163506,5.481476723495637e-06,0.21521956891860128,6.013760771485189,5.673940712872197
boltzmann,1,22,0.16503694000660715,0.1728141381736349,0.006992389877035696,0.0012473576629632444,0.221106486072969,6.05921280864246,5.786530107074627
boltzmann,1,23,0.16378438396539732,0.1707416566057484,0.005771838928263322,0.001252556041209829,0.22701793702624895,6.105550909300114,5.8567672535928725
boltzmann,1,24,0.16378148412565108,0.16865723007453676,0.004904397485884613,2.899839746245414e-06,0.2270316228493725,6.105659010720691,5.92915032701375
boltzmann,1,25,0.1631430676743732,0.1674679373304725,0.004045210062450338,0.0006384164512778789,0.23004463577281098,6.129551716192012,5.971256615945821
boltzmann,1,26,0.1631430676743732,0.16843458077471657,0.006047481182104621,0.0,0.23004463577281098,6.129551716192012,5.936987870380576
boltzmann,1,27,0.16183664209703322,0.16712273439241826,0.0051984153058536355,0.0013064255773399813,0.23621032454877677,6.179032189559637,5.9835905632166515
boltzmann,1,28,0.16182658006447376,0.16721805271419118,0.005524536452122719,1.0062032559460254e-05,0.23625781241359767,6.179416386264874,5.980179792724864
boltzmann,1,29,0.16153839203880485,0.1672569644287706,0.00608375299351245,0.0002881880256689062,0.23761791872662053,6.190440532051655,5.978788534317393
boltzmann,1,30,0.1610351731717756,0.16598121947506664,0.005513767675253466,0.0005032188670292537,0.23999286527858088,6.209784921635653,6.024741705241609
boltzmann,1,31,0.15924586594441492,0.16456312554130412,0.0045175161494391426,0.0017893072273606758,0.24843751890435828,6.2795584331879395,6.076658546999108
boltzmann,1,32,0.15924586594441492,0.16425270848070686,0.004678330473867891,0.0,0.24843751890435828,6.2795584331879395,6.088142601160566
boltzmann,1,33,0.15924586594441492,0.1648163017655461,0.005738975216802317,0.0,0.24843751890435828,6.2795584331879395,6.067324178274122
boltzmann,1,34,0.15867707432001124,0.16417870784649363,0.0053250720510960615,0.0005687916244036806,0.251121936750486,6.302067908785353,6.090886706504496
boltzmann,1,35,0.15867707432001124,0.1630774538170858,0.004592663902000286,0.0,0.251121936750486,6.302067908785353,6.132017912811665
boltzmann,1,36,0.15863092296669645,0.1628156487103862,0.004873487763997163,4.615135331478837e-05,0.2513397485310146,6.303901391965994,6.141878044540596
boltzmann,1,37,0.15757199159970214,0.16210288567223125,0.0048904357740740525,0.001058931366994309,0.2563373858685267,6.346265244112369,6.168883588774468
boltzmann,1,38,0.15757199159970214,0.16145071261026636,0.0045579805673134815,0.0,0.2563373858685267,6.346265244112369,6.193802368723912
boltzmann,1,39,0.15757199159970214,0.16094771636404798,0.004651232395067879,0.0,0.2563373858685267,6.346265244112369,6.213159213634932
boltzmann,1,40,0.1572227974931964,0.15963034467381984,0.002857155831306833,0.0003491941065057458,0.2579854109994336,6.360360301329532,6.264433855664964
boltzmann,1,41,0.1572227974931964,0.16001576342915957,0.0035084204512836376,0.0,0.2579854109994336,6.360360301329532,6.249345247147848
boltzmann,1,42,0.15655209182770896,0.1604313533896222,0.004462233249223253,0.0006707056654874366,0.26115081319715594,6.38760939388235,6.23315670980294
boltzmann,1,43,0.15655209182770896,0.16018180073141736,0.004466063556674578,0.0,0.26115081319715594,6.38760939388235,6.24286749534818
boltzmann,1,44,0.15584172733212723,0.15941911692374627,0.004006837387560822,0.0007103644955817334,0.2645033856461513,6.416725484204539,6.2727340770821245
boltzmann,1,45,0.15584172733212723,0.1580115127324036,0.0021468646735424463,0.0,0.2645033856461513,6.416725484204539,6.328612732673355
boltzmann,1,46,0.15584172733212723,0.15765025006663994,0.0021246130717054133,0.0,0.2645033856461513,6.416725484204539,6.343114942490435
boltzmann,1,47,0.15584172733212723,0.1574551502244258,0.001055228995130334,0.0,0.2645033856461513,6.416725484204539,6.350974532113718
boltzmann,1,48,0.15497578734301465,0.15713110726959392,0.0010241573124491865,0.0008659399891125796,0.2685901982163724,6.452579235538487,6.364071718864464
boltzmann,1,49,0.15484704020080597,0.15693807728131362,0.0012072552468316477,0.0001287471422086739,0.2691978216611537,6.4579441800051605,6.371899321209197
boltzmann,1,50,0.15484704020080597,0.15691503023218992,0.001428947968855976,0.0,0.2691978216611537,6.4579441800051605,6.372835194213694
boltzmann,1,51,0.1537602120544937,0.15677871356480141,0.001812926692914785,0.0010868281463122798,0.2743271181318837,6.503590773241273,6.378376240537474
boltzmann,1,52,0.1537602120544937,0.15669091445340907,0.0019177568254782522,0.0,0.2743271181318837,6.503590773241273,6.38195023328623
boltzmann,1,53,0.1537602120544937,0.15625727663891958,0.0014577041906375851,0.0,0.2743271181318837,6.503590773241273,6.399661006826488
boltzmann,1,54,0.1537602120544937,0.15596639887212968,0.0015079377428208994,0.0,0.2743271181318837,6.503590773241273,6.411596315841959
boltzmann,1,55,0.15367626877052523,0.1563295138343821,0.0017155066364079202,8.394328396846285e-05,0.27472328931282153,6.507143235953947,6.396703851811098
boltzmann,1,56,0.15353390320206894,0.1564739683974996,0.001792049385937312,0.00014236556845628745,0.27539518505854177,6.513176998482809,6.390798542675912
boltzmann,1,57,0.15216059079996594,0.15514038108548445,0.0015247614605935279,0.0013733124021030052,0.28187654688305674,6.571960734260566,6.445733517410098
boltzmann,1,58,0.15162632580236612,0.1550004093750205,0.0019231010434893154,0.0005342649975998148,0.28439801596344616,6.595117302955132,6.451554240907158
boltzmann,1,59,0.15162632580236612,0.15482671086310515,0.002031493555627984,0.0,0.28439801596344616,6.595117302955132,6.458792127232155
boltzmann,1,60,0.15125637773397033,0.15499166943675005,0.0019864780548612794,0.00036994806839579786,0.2861439896282013,6.6112477618036465,6.451918039956615
boltzmann,1,61,0.1503589114741616,0.15467990269006782,0.0025411658091888958,0.0008974662598087157,0.29037959075304876,6.650708890393592,6.4649221888993464
boltzmann,1,62,0.15029163172907173,0.15446326800179114,0.0026997083328625117,6.72797450898821e-05,0.29069711819306954,6.6536861354765,6.473989181681839
boltzmann,1,63,0.15029163172907173,0.1541818369801799,0.00289989168872699,0.0,0.29069711819306954,6.6536861354765,6.485806199872618
boltzmann,1,64,0.15015602656959545,0.15348650021965415,0.0026286630970388273,0.00013560515947627638,0.2913371081199725,6.6596950062574365,6.515188523944372
boltzmann,1,65,0.15015602656959545,0.15398958147253072,0.0032355007397316376,0.0,0.2913371081199725,6.6596950062574365,6.49390365590887
boltzmann,1,66,0.14987305856958572,0.1540960832145876,0.0033098338090332686,0.00028296800000973676,0.2926725784688996,6.672268767150957,6.489415497939387
boltzmann,1,67,0.14980802694218984,0.15328898967184448,0.0029705896106623423,6.503162739587842e-05,0.29297949589463923,6.67516517803625,6.523583191183911
boltzmann,1,68,0.14954375846169007,0.1531032077814075,0.002833350950332227,0.00026426848049976304,0.294226713671389,6.686961216739515,6.5314991304989904
boltzmann,1,69,0.14954375846169007,0.15279794591399581,0.00257591611422551,0.0,0.294226713671389,6.686961216739515,6.544547765158397
boltzmann,1,70,0.14939818663205393,0.15264180578684539,0.0029223375495489668,0.00014557182963614856,0.2949137413992997,6.69347686920705,6.551242260289866
boltzmann,2,0,0.20932174637615208,0.24643676762857714,0.018972559514604383,0.0,0.0,4.777311674494296,4.057819585134236
boltzmann,2,1,0.20932174637615208,0.24056402089804135,0.018684503707916782,0.0,0.0,4.777311674494296,4.15688031562922
boltzmann,2,2,0.20932174637615208,0.24222282441063286,0.02108485796384465,0.0,0.0,4.777311674494296,4.128413059422008
boltzmann,2,3,0.20932174637615208,0.24499292048581192,0.021988672809136526,0.0,0.0,4.777311674494296,4.081733938609762
boltzmann,2,4,0.20932174637615208,0.23955930856156207,0.02329156136115807,0.0,0.0,4.777311674494296,4.174314209246481
boltzmann,2,5,0.20932174637615208,0.23633211801704726,0.022618751914583502,0.0,0.0,4.777311674494296,4.2313155616550855
boltzmann,2,6,0.2054970593600552,0.2305943738995392,0.019609055502411144,0.003824687016096895,0.01827180922341398,4.866226002883511,4.336600440369885
boltzmann,2,7,0.19330174971370334,0.22528453279488433,0.022433827679070685,0.012195309646351848,0.07653288270231007,5.173232152574545,4.438811438950542
boltzmann,2,8,0.19330174971370334,0.2218798188300841,0.0219921234090101,0.0,0.07653288270231007,5.173232152574545,4.506924056224067
boltzmann,2,9,0.19300889583983127,0.21908421100210282,0.02071404558594565,0.0002928538738720676,0.07793194361663003,5.181081496618428,4.564434063924113
boltzmann,2,10,0.19300889583983127,0.21508214203098813,0.016593350779296467,0.0,0.07793194361663003,5.181081496618428,4.649364848203328
boltzmann,2,11,0.19228994483877698,0.20832179405448759,0.014704745329521277,0.000718951001054291,0.08136661303584236,5.200452891000316,4.800242837269389
boltzmann,2,12,0.1922342167279694,0.2084692884884875,0.01569569125515209,5.5728110807590214e-05,0.08163284486207334,5.20196047852716,4.796846626205075
boltzmann,2,13,0.1922342167279694,0.20179235518324062,0.009854419277840323,0.0,0.08163284486207334,5.20196047852716,4.955564563025077
boltzmann,2,14,0.19147209551602554,0.20218638346816642,0.008718014834322453,0.0007621212119438558,0.0852737528190246,5.222665864908963,4.945907023706283
boltzmann,2,15,0.187693529185842,0.20017643952947847,0.008481694694047649,0.0037785663301835304,0.10332522809858502,5.327805793475578,4.995567943872807
boltzmann,2,16,0.18732096591123848,0.19887186446946242,0.01112165431375904,0.0003725632746035268,0.10510508748277925,5.3384022270716756,5.02833809261873
boltzmann,2,17,0.18108338474733193,0.19959984611753187,0.012360844633176308,0.006237581163906547,0.13490409915688217,5.522287310390157,5.009998802365625
boltzmann,2,18,0.18108338474733193,0.19628731810346256,0.011597683366350392,0.0,0.13490409915688217,5.522287310390157,5.094546683480701
boltzmann,2,19,0.17576139749971423,0.19426389650929454,0.009794225313855542,0.005321987247617704,0.16032901242917097,5.689499086410823,5.14761039162912
boltzmann,2,20,0.17576139749971423,0.19169091809212252,0.009396658919418379,0.0,0.16032901242917097,5.689499086410823,5.21670402149883
boltzmann,2,21,0.17566970437469454,0.18960748840136374,0.010248592091290162,9.169312501969284e-05,0.1607670611584937,5.6924687787843276,5.274025484994097
boltzmann,2,22,0.17545429753988276,0.18864061166126347,0.010227817252040236,0.00021540683481177658,0.1617961316613964,5.699457434579255,5.301057339330104
boltzmann,2,23,0.17545429753988276,0.18976986481246225,0.011137413335707294,0.0,0.1617961316613964,5.699457434579255,5.269512793695874
boltzmann,2,24,0.17445819212676225,0.19108019022328682,0.011925020159190055,0.0009961054131205072,0.16655486041445433,5.73199948830096,5.233377491690605
boltzmann,2,25,0.17445819212676225,0.1930784731166944,0.011283711376203516,0.0,0.16655486041445433,5.73199948830096,5.179214464686335
boltzmann,2,26,0.17445819212676225,0.18963536558612362,0.01190070061386316,0.0,0.16655486041445433,5.73199948830096,5.27325018547589
boltzmann,2,27,0.16912391244922204,0.18851559197006332,0.013451532611512645,0.005334279677540216,0.19203849873626777,5.9127894614593774,5.3045728736640925
boltzmann,2,28,0.1689561644214778,0.1833016806462771,0.011903493158004017,0.00016774802774424669,0.19283988717606615,5.918659936227482,5.455457587822844
boltzmann,2,29,0.16822455757343752,0.1835495412495469,0.011949720345944194,0.0007316068480402727,0.19633501780967733,5.9443999736095865,5.448090717642972
boltzmann,2,30,0.1674278198571529,0.18241858298631364,0.011222960276078789,0.0007967377162846068,0.20014130038699185,5.972687383529197,5.481867591348604
boltzmann,2,31,0.167241359526128,0.17780171672045553,0.009311422843236269,0.00018646033102490134,0.201032083758777,5.979346397847081,5.6242110269452015
boltzmann,2,32,0.167241359526128,0.17703987370762544,0.00934155587842715,0.0,0.201032083758777,5.979346397847081,5.648413154870961
boltzmann,2,33,0.167241359526128,0.17470051640680934,0.008441263743398725,0.0,0.201032083758777,5.979346397847081,5.724048769395931
boltzmann,2,34,0.1651711297657893,0.17315530794086303,0.00824396519519155,0.0020702297603387154,0.2109222638102013,6.054290160319296,5.775128910357245
boltzmann,2,35,0.1651711297657893,0.1725447037913226,0.008138245314539353,0.0,0.2109222638102013,6.054290160319296,5.79556591689703
boltzmann,2,36,0.16510744747231923,0.1718747211688031,0.007932095722840536,6.368229347006316e-05,0.21122649542766359,6.056625298760998,5.818157405826255
boltzmann,2,37,0.1647963412892762,0.17199977735633837,0.007834112971754242,0.0003111061830430306,0.2127127537282416,6.068059060762727,5.813927212249016
boltzmann,2,38,0.1629208834316531,0.1691971392956827,0.005545223274611234,0.0018754578576231085,0.2216724432497159,6.1379108744437465,5.910230479854433
boltzmann,2,39,0.1629208834316531,0.16887859469470354,0.004761641902597054,0.0,0.2216724432497159,6.1379108744437465,5.9213784934039895
boltzmann,2,40,0.1629208834316531,0.16891565758117413,0.005847605871389384,0.0,0.2216724432497159,6.1379108744437465,5.920079252808105
boltzmann,2,41,0.1629208834316531,0.16888816265248702,0.005924564528856191,0.0,0.2216724432497159,6.1379108744437465,5.921043033753677
boltzmann,2,42,0.1629208834316531,0.1683082569346767,0.005971430889157488,0.0,0.2216724432497159,6.1379108744437465,5.941443852895832
boltzmann,2,43,0.1622537281105153,0.16859350628463995,0.007708690824258208,0.0006671553211377856,0.2248596673804515,6.163148597548897,5.931391372336232
boltzmann,2,44,0.1622537281105153,0.16789557616383635,0.0070392330771556185,0.0,0.2248596673804515,6.163148597548897,5.956047602925404
boltzmann,2,45,0.16190911392572743,0.1670960012715477,0.0067300339595577595,0.00034461418478787254,0.22650600461370096,6.176266421866192,5.984547851788853
boltzmann,2,46,0.1610273775418298,0.1654445856497907,0.003113229849972118,0.00088173638389763,0.23071835425802867,6.210085546817568,6.044283358014545
boltzmann,2,47,0.1603259603715056,0.16418770913486744,0.002318643207737022,0.0007014171703242089,0.23406925870282413,6.237254156648546,6.0905527869068194
boltzmann,2,48,0.16005977701429697,0.16373082164031247,0.002620889447101184,0.00026618335720862696,0.23534090563782684,6.247626799354334,6.107548245550025
boltzmann,2,49,0.16005977701429697,0.16331875418000572,0.002560729248040045,0.0,0.23534090563782684,6.247626799354334,6.122958028076828
boltzmann,2,50,0.15977304139336893,0.16271443536444777,0.002434915390457637,0.0002867356209280414,0.23671073761129402,6.258838990859393,6.1456984566965875
boltzmann,2,51,0.15977304139336893,0.16260080269702423,0.0027528286848310228,0.0,0.23671073761129402,6.258838990859393,6.149993317499062
boltzmann,2,52,0.15939292944746936,0.1626553064776218,0.003074687169727836,0.0003801119458995694,0.23852665952327967,6.273764650049392,6.147932543504421
boltzmann,2,53,0.15867716693292108,0.1631435720921281,0.0036350166481961717,0.0007157625145482738,0.2419460964759126,6.302064230567622,6.129532764567232
boltzmann,2,54,0.15867716693292108,0.16316448499913086,0.003269729204289877,0.0,0.2419460964759126,6.302064230567622,6.128747142849033
boltzmann,2,55,0.15867716693292108,0.1632419164346278,0.003390825427504844,0.0,0.2419460964759126,6.302064230567622,6.125840078337854
boltzmann,2,56,0.15792771932076127,0.16185642020350421,0.0031405211588706747,0.0007494476121598093,0.2455264584074104,6.331970551657226,6.178277145049603
boltzmann,2,57,0.15792771932076127,0.16200753220253308,0.0032037647416452916,0.0,0.2455264584074104,6.331970551657226,6.172514412696867
boltzmann,2,58,0.15762945912777718,0.16055331739129164,0.0022984041817530917,0.00029826019298409556,0.24695134711652766,6.3439515784788,6.228421734451841
boltzmann,2,59,0.15727366818182464,0.16024280869258084,0.0022157272027910563,0.00035579094595253324,0.24865107947645737,6.358303034814887,6.24049071323839
boltzmann,2,60,0.15727366818182464,0.15982194669413505,0.002175519532174466,0.0,0.24865107947645737,6.358303034814887,6.256923806528068
boltzmann,2,61,0.15721164936055126,0.1594648447038855,0.0016779447543595896,6.201882127337965e-05,0.2489473641308092,6.360811321909609,6.2709353332490405
boltzmann,2,62,0.15597253625986512,0.15939611209266094,0.001964265124780191,0.00123911310068614,0.2548670218927861,6.411344026552782,6.273639383244777
boltzmann,2,63,0.15576889389453152,0.1583417209446446,0.0017623593901312856,0.00020364236533360058,0.2558398895898081,6.419725757000763,6.315415031611035
boltzmann,2,64,0.1554649991233654,0.1581089559329454,0.0021082568366535864,0.00030389477116612995,0.25729169656365225,6.432274617207328,6.32471240725727
boltzmann,2,65,0.1546990193570018,0.15750553178948212,0.0017996780411863814,0.0007659797663635837,0.2609510381257425,6.4641233023526405,6.3489430478766815
boltzmann,2,66,0.15440069182908178,0.15681757779033814,0.0019087625922860228,0.00029832752792002815,0.2623762485163722,6.4766129707113,6.376795492540245
boltzmann,2,67,0.15394794752767302,0.15674090036993898,0.001987839084333286,0.000452744301408764,0.26453915948595286,6.495659866854533,6.379914991714537
boltzmann,2,68,0.15394794752767302,0.15644010436341763,0.0015431854749872,0.0,0.26453915948595286,6.495659866854533,6.392181927308365
boltzmann,2,69,0.15394794752767302,0.15616117413755767,0.0016115111856854281,0.0,0.26453915948595286,6.495659866854533,6.403599370479664
boltzmann,2,70,0.15394794752767302,0.15589016213319198,0.0014220650996491372,0.0,0.26453915948595286,6.495659866854533,6.414731831594207
boltzmann,2,71,0.1535620215024466,0.1554018615004395,0.0012742314746646962,0.00038592602522641295,0.2663828571996768,6.511984397129538,6.434887944435771
boltzmann,2,72,0.15350605366591594,0.15491479731418636,0.0012770281361042122,5.596783653066817e-05,0.26665023427587453,6.514358631208853,6.4551196026309015
boltzmann,2,73,0.15343319310334433,0.15474864872090652,0.000967064851975742,7.286056257160833e-05,0.2669983135549413,6.517452073583483,6.462050209907203
boltzmann,3,0,0.2196650046617951,0.25504471013260116,0.01748648654737086,0.0,0.0,4.552365767928599,3.920865790999146
boltzmann,3,1,0.21928444215797135,0.25022454850845305,0.01941228963821563,0.0003805625038237337,0.0017324676017905771,4.560266245488419,3.9963944767463198
boltzmann,3,2,0.21928444215797135,0.24883105051525298,0.021941584390625837,0.0,0.0017324676017905771,4.560266245488419,4.0187749043152365
boltzmann,3,3,0.21820327651481117,0.24459132765991004,0.023662349423513456,0.0010811656431601868,0.006654351471389153,4.582861600937149,4.088435682211733
boltzmann,3,4,0.21794581914668212,0.23340907672554373,0.022302523191998352,0.00025745736812904374,0.00782639691634035,4.588275267862396,4.284305176660622
boltzmann,3,5,0.21751755684223598,0.231056446252333,0.021407100486062185,0.00042826230444614755,0.009776012446158222,4.597308912477247,4.3279280378954805
boltzmann,3,6,0.21741673691559743,0.23377046893661502,0.023414196751511338,0.00010081992663854566,0.01023498371831777,4.599440754864469,4.277681979536779
boltzmann,3,7,0.20732760060973265,0.22785460609399477,0.019295779818825676,0.010089136305864776,0.056164631553658695,4.82326122425512,4.388744333055738
boltzmann,3,8,0.20732760060973265,0.22697602979046225,0.014143331978274587,0.0,0.056164631553658695,4.82326122425512,4.405732161193435
boltzmann,3,9,0.20591297616725848,0.2283586209502328,0.015164346087812941,0.0014146244424741716,0.0626045487569118,4.856396921730687,4.3790578905275614
boltzmann,3,10,0.20561503374777698,0.22257434215575359,0.01662379448527453,0.0002979424194815006,0.06396089780277014,4.863433953923408,4.492860666031104
boltzmann,3,11,0.20495006325256204,0.22120684187556544,0.015673575900282642,0.0006649704952149393,0.06698810050280313,4.879213526048878,4.520635396653448
boltzmann,3,12,0.19667687322514882,0.22229960165229426,0.017966069607687995,0.008273190027413224,0.10465085902981996,5.084456037691849,4.498413376155068
boltzmann,3,13,0.19667687322514882,0.21246341469692992,0.01462270963116161,0.0,0.10465085902981996,5.084456037691849,4.706670533164111
boltzmann,3,14,0.19428327627256584,0.20805895330482313,0.011626194766350722,0.0023935969525829826,0.11554743746418761,5.147096919964214,4.806306951991508
boltzmann,3,15,0.19428327627256584,0.20999083338217558,0.014517162580762384,0.0,0.11554743746418761,5.147096919964214,4.762089953184253
boltzmann,3,16,0.1920895988542623,0.2081263511964136,0.012775889280473346,0.0021936774183035357,0.1255339049112032,5.2058768412643275,4.80475052534677
boltzmann,3,17,0.19164230385770542,0.20245732207310055,0.008566091609242111,0.00044729499655687954,0.1275701646114934,5.218027344918333,4.939288194035982
boltzmann,3,18,0.19154094983761533,0.2013023405919457,0.008664832434966865,0.0001013540200900942,0.1280315672834672,5.220788453118369,4.967627447509983
boltzmann,3,19,0.19124535581242227,0.20218323833349944,0.008840746749788441,0.0002955940251930522,0.12937722553088882,5.228857803600803,4.945983961175634
boltzmann,3,20,0.19124535581242227,0.20268199468762205,0.009793806950086853,0.0,0.12937722553088882,5.228857803600803,4.933813029263823
boltzmann,3,21,0.19124535581242227,0.20236818925043332,0.009736438406411852,0.0,0.12937722553088882,5.228857803600803,4.9414636867596125
boltzmann,3,22,0.1912269440892673,0.20240649700508123,0.008998121020608636,1.84117231549763e-05,0.12946104281067505,5.229361246142923,4.9405284626136945
boltzmann,3,23,0.18977448312965803,0.19788252360789357,0.0070645610725990895,0.0014524609596092697,0.13607320646344045,5.269384556469721,5.053477832654229
boltzmann,3,24,0.18977448312965803,0.19747526422327025,0.007747904019119366,0.0,0.13607320646344045,5.269384556469721,5.06389972452275
boltzmann,3,25,0.18954836287377194,0.19672604805567143,0.0070457900149155,0.00022612025588608642,0.13710259326191676,5.275670594925384,5.083185102828422
boltzmann,3,26,0.18954836287377194,0.1954659357125301,0.004879993218660503,0.0,0.13710259326191676,5.275670594925384,5.115954759073335
boltzmann,3,27,0.18939879466089216,0.195324809148115,0.005095151071375614,0.00014956821287978594,0.13778348557387188,5.279836769572185,5.119651132440479
boltzmann,3,28,0.1892652653554341,0.19358179430133785,0.004269796366541185,0.00013352930545806885,0.1383913625803329,5.283561748957439,5.165748348705849
boltzmann,3,29,0.18820564573477042,0.1925872027210996,0.00393412150116251,0.001059619620663671,0.14321516062816075,5.313308656535151,5.192426046200606
boltzmann,3,30,0.18750939438769415,0.19247702439623018,0.004578115863296249,0.0006962513470762655,0.1463847658556673,5.333037687139693,5.195398296178614
boltzmann,3,31,0.18750939438769415,0.19200123609023476,0.0043653289029335724,0.0,0.1463847658556673,5.333037687139693,5.208272676210045
boltzmann,3,32,0.18746577041612417,0.1917038043955785,0.004377016004093648,4.3623971569983766e-05,0.1465833590345723,5.33427869792752,5.216353357198721
boltzmann,3,33,0.18726403900889235,0.19229923457410172,0.004794643565984143,0.00020173140723181437,0.14750171836787818,5.340025053755574,5.200201664936899
boltzmann,3,34,0.18666158143548228,0.19026568880797587,0.00349075732143499,0.0006024575734100701,0.15024433808710758,5.357260101675162,5.255780747880869
boltzmann,3,35,0.1864010868469648,0.1889306367539395,0.0027040165086531947,0.00026049458851748475,0.15143021013312852,5.36474680576401,5.292919794594161
boltzmann,3,36,0.1864010868469648,0.18905059765841348,0.0034066949062413823,0.0,0.15143021013312852,5.36474680576401,5.289561222364504
boltzmann,3,37,0.1861112979330346,0.18821306663501558,0.0014837226724701046,0.00028978891393019457,0.1527494412704522,5.37310006434831,5.31309916351363
boltzmann,3,38,0.1861112979330346,0.18788562236629328,0.0011872997429032755,0.0,0.1527494412704522,5.37310006434831,5.322358704444938
boltzmann,3,39,0.18603676063183547,0.18758348876965356,0.001124991154143881,7.45373011991346e-05,0.1530887638735856,5.3752528336383145,5.330931179645461
boltzmann,3,40,0.1854691665284291,0.18731162117951164,0.0012006110523302487,0.0005675941034063714,0.155672671602904,5.391702712720209,5.338668551552898
boltzmann,3,41,0.1850888429753513,0.18700929835629473,0.0013993765988662595,0.00038032355307779375,0.1574040514085464,5.402781610945402,5.347299099511544
boltzmann,3,42,0.1843060049107327,0.18665095349290456,0.0015592954535338579,0.0007828380646185962,0.1609678328393842,5.42572975174948,5.35756514350124
boltzmann,3,43,0.1843060049107327,0.18615723166885798,0.0011570583780683426,0.0,0.1609678328393842,5.42572975174948,5.371774275224209
boltzmann,3,44,0.1842347232440599,0.1861136992951655,0.0011908069676156293,7.128166667280667e-05,0.16129233453587677,5.4278289920749225,5.373030737427498
boltzmann,3,45,0.18415406675394488,0.18580426785904008,0.0010265844072506356,8.065649011501641e-05,0.1616595140519731,5.430206280102682,5.3819787324794435
boltzmann,3,46,0.18415406675394488,0.18589517376988432,0.0011067515386101294,0.0,0.1616595140519731,5.430206280102682,5.3793468672349976
boltzmann,3,47,0.1835246930517329,0.18554824150750934,0.0012288244173665455,0.0006293737022119716,0.16452466639237884,5.448828354066568,5.389404946500571
boltzmann,3,48,0.1835246930517329,0.18548685672963575,0.0010690922942608997,0.0,0.16452466639237884,5.448828354066568,5.391188499512314
boltzmann,3,49,0.1833650399487693,0.18530676584844752,0.001180513454112292,0.00015965310296361945,0.16525146902172538,5.453572538728493,5.396427912351186
boltzmann,3,50,0.18303814445828562,0.18488070502543488,0.0012105745856855726,0.00032689549048367517,0.16673962363691763,5.463312249188855,5.408864007730923
boltzmann,3,51,0.18303814445828562,0.18478670623997331,0.0012629729851921236,0.0,0.16673962363691763,5.463312249188855,5.411615417214805
