generation,best_fitness,avg_fitness,diversity,inv_best_fitness,normalized_fitness,label,run
0,0.17419431471824645,0.2071359772950411,0.016153103455540635,5.740682529937488,0.0,boltzmann_temp0.1_0,0
1,0.17089328801631928,0.20312356605529786,0.019589748138401284,5.851570649947683,0.018950255106008895,boltzmann_temp0.1_0,0
2,0.16512977683544158,0.19158876264691355,0.019312052456909402,6.055806307969676,0.0520369329932866,boltzmann_temp0.1_0,0
3,0.16512977683544158,0.18593643025159837,0.015500930566649269,6.055806307969676,0.0520369329932866,boltzmann_temp0.1_0,0
4,0.16252779161930084,0.18100790376365183,0.013420260382478424,6.152756013484362,0.06697418981679071,boltzmann_temp0.1_0,0
5,0.15679656302928924,0.1784236954689026,0.015994251504897552,6.377650141241057,0.09987554253476927,boltzmann_temp0.1_0,0
6,0.15205298471450807,0.1731727479428053,0.016318147038852895,6.576611601975243,0.12710707602341242,boltzmann_temp0.1_0,0
7,0.13921145349740982,0.1668215406253934,0.015529244798005557,7.183265396716867,0.20082665313974368,boltzmann_temp0.1_0,0
8,0.13921145349740982,0.16046879296153785,0.011291546207403894,7.183265396716867,0.20082665313974368,boltzmann_temp0.1_0,0
9,0.12862723779678345,0.1546333017677069,0.011658578921642638,7.774342688110795,0.26158762411486414,boltzmann_temp0.1_0,0
10,0.12862723779678345,0.15288469578921796,0.013214277343566542,7.774342688110795,0.26158762411486414,boltzmann_temp0.1_0,0
11,0.1282836988568306,0.14674125386029482,0.010536802187909054,7.795161924307346,0.2635597834273452,boltzmann_temp0.1_0,0
12,0.12326435095071793,0.14238617002367973,0.010772698310656992,8.112579831130361,0.29237443167939237,boltzmann_temp0.1_0,0
13,0.11225154584646226,0.1382253958508372,0.011389379404286505,8.90848392309773,0.3555958124808756,boltzmann_temp0.1_0,0
14,0.1011198651790619,0.13674795696437358,0.014707791142652155,9.889155895069024,0.41949962406855856,boltzmann_temp0.1_0,0
15,0.1009000740647316,0.13025429957062007,0.015939139898776485,9.91069727720108,0.4207613823221835,boltzmann_temp0.1_0,0
16,0.1009000740647316,0.1260453979074955,0.01636559668214801,9.91069727720108,0.4207613823221835,boltzmann_temp0.1_0,0
17,0.098339102268219,0.12540505623370407,0.020006471966631658,10.168791540124058,0.43546319277251244,boltzmann_temp0.1_0,0
18,0.09426572459936142,0.11383768478184939,0.013874312668633154,10.608197158117598,0.4588472950346679,boltzmann_temp0.1_0,0
19,0.09399273127317428,0.10883079265207052,0.010856374612456306,10.639007372669319,0.4604144720497657,boltzmann_temp0.1_0,0
20,0.09399273127317428,0.10788817254453897,0.011851188570480413,10.639007372669319,0.4604144720497657,boltzmann_temp0.1_0,0
21,0.08823377132415772,0.10189596567153929,0.009166667314793804,11.333400483650497,0.4934750226098198,boltzmann_temp0.1_0,0
22,0.08823377132415772,0.09786651188433171,0.006334881243040186,11.333400483650497,0.4934750226098198,boltzmann_temp0.1_0,0
23,0.08823377132415772,0.09726344946324825,0.006529780700608741,11.333400483650497,0.4934750226098198,boltzmann_temp0.1_0,0
24,0.08557310092449188,0.09575842005610466,0.007975959930857784,11.68577863157886,0.5087491743751594,boltzmann_temp0.1_0,0
25,0.0810248570740223,0.09420207476243378,0.006976040569334398,12.34173924363967,0.5348593482796651,boltzmann_temp0.1_0,0
26,0.0810248570740223,0.09393551771566272,0.007114608619673843,12.34173924363967,0.5348593482796651,boltzmann_temp0.1_0,0
27,0.0810248570740223,0.09265569393709301,0.006787181031790644,12.34173924363967,0.5348593482796651,boltzmann_temp0.1_0,0
28,0.08008251461386681,0.09159893614053727,0.006366515577889538,12.486964449820059,0.5402690682333827,boltzmann_temp0.1_0,0
29,0.08008251461386681,0.09039828979596495,0.006400235501608083,12.486964449820059,0.5402690682333827,boltzmann_temp0.1_0,0
30,0.07923113062977791,0.08752870484218,0.006018243412721445,12.621142357923274,0.5451566214550019,boltzmann_temp0.1_0,0
31,0.07900369235873222,0.08562683775052429,0.005568826015888184,12.65747603268114,0.5464622798596035,boltzmann_temp0.1_0,0
32,0.07900369235873222,0.08611558174192906,0.0059664844427769126,12.65747603268114,0.5464622798596035,boltzmann_temp0.1_0,0
33,0.07718465855717659,0.08600919249430299,0.006774184768754211,12.955774669710605,0.5569048353729557,boltzmann_temp0.1_0,0
34,0.0770571245253086,0.08526025706604123,0.006859465829890606,12.977216953568144,0.5576369719646364,boltzmann_temp0.1_0,0
