generation,best_fitness,avg_fitness,diversity,inv_best_fitness,normalized_fitness,label,run
0,0.18049706530570983,0.1948305163472891,0.008723493727112338,5.540225588048817,0.0,delta_delta5_7,0
1,0.1711726301908493,0.18467061666250228,0.004827099300786396,5.842021337545125,0.05165976022417673,delta_delta5_7,0
2,0.16849284899234773,0.1792358540445566,0.00518915146790552,5.934934752694834,0.06650643484441388,delta_delta5_7,0
3,0.16822312986850738,0.1729741395562887,0.004072042607948605,5.944450423263603,0.06800074791473176,delta_delta5_7,0
4,0.16412626910209654,0.16929684540331363,0.002064650524593152,6.092832747847299,0.09069840651362326,delta_delta5_7,0
5,0.15935502350330352,0.1667529261946678,0.002964707399997524,6.275256987567022,0.11713232991682054,delta_delta5_7,0
6,0.15630975019931792,0.1637819231569767,0.003121682097283082,6.397512638925097,0.13400392447060339,delta_delta5_7,0
7,0.1557490564584732,0.15980610130131243,0.002395339963631299,6.420543418978629,0.13711031149077502,delta_delta5_7,0
8,0.1497089729309082,0.15668362296223642,0.0027997027326056374,6.67958173007956,0.17057392220009504,delta_delta5_7,0
9,0.14560859167575835,0.15376126676499843,0.003372103158419579,6.867679446741309,0.19329108520883986,delta_delta5_7,0
10,0.14379607051610946,0.14941313803792,0.002442784588053514,6.954244592124502,0.20333291695041966,delta_delta5_7,0
11,0.13931093579530715,0.14641821012943984,0.002720359482823656,7.178135845225158,0.22818171276438926,delta_delta5_7,0
12,0.1384852675795555,0.14309893897920847,0.0027340983220119006,7.220932569545461,0.23275612628381792,delta_delta5_7,0
13,0.1333605704307556,0.140571845151484,0.003278522075010428,7.498411999573918,0.2611482618574359,delta_delta5_7,0
14,0.13209058284759523,0.13756452577859163,0.0029273447167751598,7.570505087775207,0.26818431854350666,delta_delta5_7,0
15,0.13019708293676377,0.13415928355008364,0.0018985194402810635,7.680604640589773,0.27867479332005995,delta_delta5_7,0
16,0.1278396411538124,0.1317209000736475,0.002156444705611952,7.822238616566719,0.2917356249682562,delta_delta5_7,0
17,0.1253527404665947,0.12997077631056309,0.0019916929640649158,7.977424497089405,0.3055136921241163,delta_delta5_7,0
18,0.12343720668554306,0.12829476651102306,0.0023499256693461246,8.101219442919199,0.3161262401885807,delta_delta5_7,0
19,0.12201541072130204,0.1258417908012867,0.0018546176014874146,8.195618885103105,0.32400335421164206,delta_delta5_7,0
20,0.12072319561243057,0.12378134770989417,0.0018144742870553846,8.283343657226517,0.33116255708667397,delta_delta5_7,0
21,0.1183863381743431,0.12231286480575801,0.0019060343574763402,8.44684926125588,0.34410934618892064,delta_delta5_7,0
22,0.11525773340463638,0.1204699468329549,0.0020751594944269894,8.676132128654592,0.3614426184191798,delta_delta5_7,0
23,0.11468460804224015,0.11867461461126805,0.002159725237668237,8.719489891283372,0.3646178798087515,delta_delta5_7,0
24,0.1129058318734169,0.11698724754452705,0.0029193358690647944,8.856859973904225,0.3744727556529128,delta_delta5_7,0
25,0.11174048489332199,0.11500355387181042,0.0020090972035979914,8.949227772967989,0.3809290765804645,delta_delta5_7,0
26,0.10869475358724594,0.11330733057558535,0.002255322220111053,9.199991416383511,0.3978032085832063,delta_delta5_7,0
27,0.10624691015481949,0.11155375642180443,0.002849495775542499,9.411949830757582,0.4113648885378388,delta_delta5_7,0
28,0.1061784115433693,0.10958250512778758,0.0019771122731487237,9.418021681082184,0.41174438840025585,delta_delta5_7,0
29,0.10530382561683654,0.10811340390145781,0.00198969530977326,9.496240976065167,0.4165898185741562,delta_delta5_7,0
30,0.10477705049514771,0.1064214325502515,0.0010006260639125466,9.543983642321253,0.4195082877514619,delta_delta5_7,0
31,0.10337117981910705,0.10603643237054347,0.0013502130051282306,9.673782653610662,0.42729717159652336,delta_delta5_7,0
32,0.10217033153772354,0.1054137258708477,0.0021519366672428535,9.78748133110883,0.4339501788315697,delta_delta5_7,0
33,0.09805837076902389,0.10381949728429318,0.002126100193705353,10.197903496193872,0.45673149531300483,delta_delta5_7,0
34,0.09594617158174515,0.10146787722855806,0.0020979047194542256,10.422402073082678,0.4684336201298338,delta_delta5_7,0
35,0.09584489744901657,0.09934470072835684,0.001897178582001545,10.433414748210076,0.46899470477991967,delta_delta5_7,0
36,0.0949905578494072,0.09853608711212873,0.00247841401561036,10.527251290955016,0.4737279651138889,delta_delta5_7,0
37,0.09458925038576127,0.09679557717889548,0.0015775144326290694,10.571914081226817,0.4759513113104945,delta_delta5_7,0
38,0.09410139441490173,0.09613470635563134,0.0013968161575513209,10.626722159597286,0.4786541584179157,delta_delta5_7,0
39,0.09215392136573791,0.09568039325028659,0.0017909541147719057,10.851292423453664,0.48944365821319136,delta_delta5_7,0
40,0.09140140622854233,0.09442119552493096,0.0016085279864330728,10.940631010299693,0.49361278492957894,delta_delta5_7,0
41,0.09007868105173111,0.0932729289188981,0.0017839330928184033,11.101282645813525,0.5009410214001879,delta_delta5_7,0
42,0.08945317405462265,0.09219444504976274,0.0016365466636737572,11.178908201526498,0.5044064904705523,delta_delta5_7,0
43,0.08875140875577926,0.09092266407012939,0.001316200404277616,11.267299829030087,0.5082944500761825,delta_delta5_7,0
44,0.08857004910707474,0.09049187066555023,0.0015394174939260912,11.29037095169875,0.5092992290092768,delta_delta5_7,0
45,0.08791119068861009,0.08964047463089228,0.0011478615867317186,11.374986701697107,0.5129494735013339,delta_delta5_7,0
46,0.08788941264152528,0.08956212244480848,0.0014066082036825879,11.377805268461483,0.5130701294635122,delta_delta5_7,0
47,0.08710448414087296,0.08890955218374728,0.0015281405461179157,11.480333412563684,0.5174188345204219,delta_delta5_7,0
48,0.08602758902311325,0.08851216279268265,0.0013729222338506365,11.624042790372053,0.5233851094619882,delta_delta5_7,0
49,0.08491251823306084,0.08784228538125753,0.0016884135743198351,11.776687867947189,0.5295628874118059,delta_delta5_7,0
50,0.08459719589352607,0.08715928542688489,0.0013783659775137617,11.820583044803744,0.5313098539843688,delta_delta5_7,0
51,0.08232735452055931,0.08647773514091969,0.0021748445947811145,12.14648350284077,0.5438853569108142,delta_delta5_7,0
52,0.08067565202713013,0.08500735596194864,0.0020429161964960426,12.395159874305612,0.5530362120265562,delta_delta5_7,0
53,0.0803164576292038,0.08345215558558702,0.0021451673598339065,12.450593302101677,0.5550262410462412,delta_delta5_7,0
54,0.0803164576292038,0.08224555109217764,0.0016786974414902494,12.450593302101677,0.5550262410462412,delta_delta5_7,0
55,0.07973546436429024,0.08167673687711359,0.0013132377046178002,12.541313537948232,0.5582450926321632,delta_delta5_7,0
56,0.07907747840881348,0.08086129574552178,0.0009644808922394125,12.645665674423848,0.5618905034556706,delta_delta5_7,0
0,0.16723764526844026,0.19203135620951653,0.011544330518107389,5.9794791951039015,0.0,delta_delta5_7,1
1,0.16183351933956147,0.17846967764794824,0.00942465210095711,6.1791514201108,0.03231405178065261,delta_delta5_7,1
2,0.15642488729953766,0.16809684222340585,0.007710533485788089,6.392803756868673,0.06465504792026089,delta_delta5_7,1
3,0.14680338275432586,0.16124771451950073,0.005585065364898116,6.811785733083185,0.12218697818493252,delta_delta5_7,1
4,0.14319843554496764,0.15385491508543492,0.00625929984716534,6.98326774958536,0.14374281391540922,delta_delta5_7,1
5,0.14067003107070922,0.14706555902808904,0.004243048728123414,7.10878417815352,0.1588614462675927,delta_delta5_7,1
6,0.13266002416610717,0.1434746942654252,0.003779887258119437,7.538009044373746,0.20675740229917183,delta_delta5_7,1
7,0.12458128327131271,0.13724007669240237,0.004743668395432989,8.026823507658957,0.2550643542526445,delta_delta5_7,1
8,0.11622532624006271,0.13056057526618242,0.004069688270268908,8.603902681519193,0.30502892423829275,delta_delta5_7,1
9,0.11462984365224839,0.12591443739384414,0.0054766945233301395,8.723655589883515,0.31456913622377813,delta_delta5_7,1
10,0.10672848469018936,0.11916735478341581,0.004981465278250344,9.369482134227155,0.3618154302586901,delta_delta5_7,1
11,0.1024830110669136,0.11436449851244687,0.004411073538529243,9.757619648074494,0.3872013032567293,delta_delta5_7,1
12,0.1024830110669136,0.10944943623840811,0.004233004849358672,9.757619648074494,0.3872013032567293,delta_delta5_7,1
13,0.09767339819669724,0.10617500620484352,0.0030486558347522937,10.238097377228724,0.41596045531544346,delta_delta5_7,1
14,0.09744426357746125,0.10315985332429407,0.002239886082941095,10.262171431298755,0.4173305691966105,delta_delta5_7,1
15,0.09592196434736253,0.1012281957179308,0.0025696712531985237,10.425032282975893,0.42643318020058163,delta_delta5_7,1
16,0.09416853666305541,0.09843414971530437,0.0020624563350054212,10.619145377958729,0.4369178272517441,delta_delta5_7,1
17,0.0920122892856598,0.09689889657199383,0.0023229277035195645,10.867995348970197,0.449811140679678,delta_delta5_7,1
18,0.09134458279609681,0.09527151347994804,0.0019609408144868118,10.947436858903373,0.4538037016158908,delta_delta5_7,1
19,0.09029937094449997,0.09322459447681904,0.001607579381934247,11.074151629062696,0.46005356150789734,delta_delta5_7,1
20,0.09029937094449997,0.09240782739669084,0.002085541184586976,11.074151629062696,0.46005356150789734,delta_delta5_7,1
21,0.08718828248977661,0.09161573487073184,0.0019722788560244484,11.469299568066237,0.47865636143209866,delta_delta5_7,1
22,0.08497530001401901,0.08986008778661489,0.0022903951308105084,11.767987072101567,0.4918889232288487,delta_delta5_7,1
23,0.0835126473903656,0.08776936103403568,0.002125391554181495,11.97409083722241,0.5006348764578938,delta_delta5_7,1
24,0.0808266825079918,0.08646855340003967,0.0037816368122667696,12.37199891140174,0.5166956436258507,delta_delta5_7,1
25,0.07924966022372246,0.08385268030017615,0.002805085426645366,12.61819140909397,0.5261254719503168,delta_delta5_7,1
26,0.07877496087551117,0.08176773482561113,0.0025016616397420042,12.694227894982959,0.528963943799459,delta_delta5_7,1
27,0.07781386187672615,0.08101006936281921,0.0032014665979211887,12.851015550014008,0.534710849630633,delta_delta5_7,1
28,0.07667004898190499,0.07949775476902723,0.0022273148053466156,13.04273273000358,0.5415502959346346,delta_delta5_7,1
29,0.07533273741602897,0.07830166041329503,0.0024578563363367332,13.274265080962612,0.5495467704349151,delta_delta5_7,1
30,0.07370215126872062,0.0766669823653996,0.0010633260303549625,13.567940892432325,0.5592968846791752,delta_delta5_7,1
31,0.0721668979227543,0.07572706307768821,0.0012896527312312351,13.856576522020372,0.5684769550126341,delta_delta5_7,1
32,0.0719690705537796,0.07435268349573017,0.0015836152520468955,13.89466471694995,0.5696598667228363,delta_delta5_7,1
33,0.06975345757603646,0.073136559702456,0.0016382047232321767,14.33600137897913,0.5829081576455336,delta_delta5_7,1
34,0.06942234227061272,0.0724168462716043,0.0022607324130794752,14.404377076833788,0.5848880665643195,delta_delta5_7,1
35,0.06843522873520852,0.0708442397683859,0.00162356737260009,14.612143574847924,0.590790526706112,delta_delta5_7,1
36,0.06693801274895668,0.07024516892880202,0.001804507396438519,14.938971444803482,0.599743152078519,delta_delta5_7,1
37,0.0667929976284504,0.06888008919805289,0.0013877266575802554,14.971405148747342,0.6006102721594884,delta_delta5_7,1
38,0.0667929976284504,0.06847665789797902,0.0015942489345363833,14.971405148747342,0.6006102721594884,delta_delta5_7,1
39,0.06617196986079216,0.067645939578861,0.0011506348625775946,15.111910529385282,0.6043237169802487,delta_delta5_7,1
40,0.06579594394564628,0.06709862648695708,0.0007674392619120328,15.198274266751397,0.6065721695612587,delta_delta5_7,1
0,0.16776099896430968,0.1944253437459469,0.010311033119922491,5.960825491908592,0.0,delta_delta5_7,2
