generation,best_fitness,avg_fitness,diversity,inv_best_fitness,normalized_fitness,label,run
0,0.19072129905223847,0.2139672781467438,0.01569294956818275,5.243225385648806,0.0,boltzmann_temp0.5_1,0
1,0.18124689638614655,0.20401690231561664,0.014232409638590638,5.517305413959186,0.04967668903878897,boltzmann_temp0.5_1,0
2,0.18108491814136504,0.20196444631516935,0.014692078972967086,5.522240548927433,0.05052598193678426,boltzmann_temp0.5_1,0
3,0.15997311305999756,0.19695417019724845,0.015863041827323537,6.251011372227171,0.16122051467266374,boltzmann_temp0.5_1,0
4,0.15057325196266175,0.1912176479935646,0.016889445299101347,6.641241692822571,0.2105063634166009,boltzmann_temp0.5_1,0
5,0.14805832719802856,0.18547294257581234,0.014500910125009949,6.754049332282223,0.223692749924719,boltzmann_temp0.5_1,0
6,0.145096666097641,0.18118247104883195,0.018274136629429834,6.891909614363247,0.23922148801063337,boltzmann_temp0.5_1,0
7,0.14255154657363892,0.17782699892520903,0.02011221103284341,7.014957109050495,0.2525661932776888,boltzmann_temp0.5_1,0
8,0.14232332521677016,0.17065441538244489,0.020680989026319586,7.026205804783745,0.2537628155637307,boltzmann_temp0.5_1,0
9,0.139394071996212,0.16361749460548164,0.018162572285811845,7.173854754543794,0.26912163094048536,boltzmann_temp0.5_1,0
10,0.139394071996212,0.15930953654944896,0.016678621336731897,7.173854754543794,0.26912163094048536,boltzmann_temp0.5_1,0
11,0.13930578708648683,0.1525216446235776,0.011284046274559924,7.178401145517503,0.26958453104741575,boltzmann_temp0.5_1,0
12,0.1327430648803711,0.15006241458952427,0.011040395218087914,7.533293491510898,0.30399454313693175,boltzmann_temp0.5_1,0
13,0.1313468193411827,0.14792289273738862,0.011767080272391168,7.613373446288048,0.3113154115775666,boltzmann_temp0.5_1,0
14,0.1313468193411827,0.14669291419088842,0.010544147542609584,7.613373446288048,0.3113154115775666,boltzmann_temp0.5_1,0
15,0.1313468193411827,0.14705726229697466,0.010650187207146231,7.613373446288048,0.3113154115775666,boltzmann_temp0.5_1,0
16,0.13089440685510637,0.14479674786925317,0.010201938873566489,7.6396874728151625,0.3136875246468699,boltzmann_temp0.5_1,0
17,0.1278245226740837,0.1409432771757245,0.008662146600216436,7.823163786700849,0.3297837037117044,boltzmann_temp0.5_1,0
