run,generation,best_fitness,avg_fitness,diversity
0,0,0.9025863175940503,0.8864414770475842,0.005612664703467199
0,1,0.9049619129818679,0.8930044197867056,0.004793937917877913
0,2,0.9070879845258439,0.8981151341490308,0.00436864759269459
0,3,0.9087966958199781,0.9010881416322166,0.0033984220337433396
0,4,0.9115944482383732,0.9031649710259806,0.003623434285650497
0,5,0.9147472191194256,0.9057693673400012,0.0030935849941911998
0,6,0.9147472191194256,0.9076696456505834,0.0028904495311262903
0,7,0.9164528392270489,0.909082487509514,0.003300645563182045
0,8,0.9174269918019621,0.9111002446304447,0.003304452780965626
0,9,0.9174269918019621,0.9120951592221487,0.003266481915333627
0,10,0.9183402455963036,0.9133555485424736,0.0024782184108751754
0,11,0.9197841701732984,0.9141751516811584,0.00285961181231504
0,12,0.9198215188128049,0.9154593146897816,0.002451749521052423
0,13,0.9205411569730689,0.9162706998043579,0.002596849948691432
0,14,0.9218207087510276,0.9168061980039577,0.0026963664501997984
0,15,0.9239784499944189,0.9176994524572739,0.0026241201833439682
0,16,0.9244937863367763,0.9186397803783727,0.00240612229041858
0,17,0.9250523580331752,0.9197103240188214,0.0027466826188486775
0,18,0.9262311191858171,0.9210338740194307,0.002601549864309045
0,19,0.9267201501361444,0.9216927115482825,0.002806430856797517
0,20,0.9283431879374469,0.9225611744372053,0.0030176533147054947
0,21,0.9292692232038913,0.9239561863459724,0.002555248415780737
0,22,0.9292692232038913,0.9244615438520946,0.0026646663879713746
0,23,0.9295966605435116,0.9254725666129654,0.0025112334365134017
0,24,0.9305191388891114,0.9256688138454457,0.0027470659555645168
0,25,0.9312682898084413,0.9267296984257458,0.0028444912721887427
0,26,0.931344153655515,0.9273026970565543,0.0028217565632451948
0,27,0.9317694471859042,0.9279281459666767,0.002587243432194878
0,28,0.9324753392750333,0.9279334154798515,0.0028317265799092106
0,29,0.9329872657512062,0.9287086299618181,0.0027232724244945065
0,30,0.9338258286656098,0.9289525633733552,0.002856212528404713
0,31,0.9346520004210486,0.9300665244335183,0.0025731856687532012
0,32,0.9359152612604077,0.9310711831375786,0.0022612903476939305
0,33,0.9361069367710692,0.9310438963366818,0.0029119041949587114
0,34,0.9366339257099688,0.9321819588439896,0.002651940184086022
0,35,0.9370833378311603,0.9325386546428823,0.0030030815108847593
0,36,0.9370833378311603,0.9331088943782168,0.0029598436321096426
0,37,0.9374090345041458,0.9338336817863168,0.0025096883272984183
0,38,0.9380599704131707,0.9340428253909185,0.0027362074734854735
0,39,0.9387351434970338,0.9347529308155409,0.0025557394815624917
0,40,0.9391139504045934,0.9352506364277545,0.002519743331008324
0,41,0.9391139504045934,0.9353191819983377,0.0028431555565983954
0,42,0.9391171863149049,0.9362825276763532,0.0024647641543309807
0,43,0.9412055012366852,0.9362131301891482,0.0029605701924280085
0,44,0.9412055012366852,0.9369314447530745,0.0026299935599881632
0,45,0.9414034510847502,0.9369903354812658,0.0030673862313039925
0,46,0.9414625137723172,0.9380839533250763,0.002514621166097432
0,47,0.9419953401810363,0.9379925971279856,0.002426995551079395
0,48,0.942380314566168,0.9382068714265802,0.0026931207389780084
0,49,0.9426554944658292,0.9384662971478013,0.002783474033468798
0,50,0.9430787662490988,0.9393501290064885,0.002519157201777917
0,51,0.9442212510083662,0.9398072991388863,0.002512381533690527
0,52,0.9442212510083662,0.9401301911951967,0.0026297687626561637
0,53,0.9443359297900717,0.9403931475380106,0.002920523764914377
0,54,0.9443359297900717,0.9406552957710715,0.002746641217495959
0,55,0.9446779633582983,0.9405491200176528,0.0029601513331814224
0,56,0.9450974611691753,0.9414802674092636,0.0023778538717720813
0,57,0.9450974611691753,0.9409507311808878,0.00297411481002105
0,58,0.9450974611691753,0.9417072065211134,0.002595516077468323
0,59,0.9450974611691753,0.9414112929998919,0.00294062478545559
0,60,0.9450974611691753,0.9416886859079744,0.002734065483739349
0,61,0.9453704179706004,0.9420284652962823,0.00277167761136791
0,62,0.945987963318523,0.9423494679146164,0.002685435170851622
0,63,0.945987963318523,0.9422367911958959,0.0027255633796367112
0,64,0.9461181714492353,0.9424506808920293,0.0027171503326431415
0,65,0.9464985326334483,0.9427159256002159,0.0027981914747640313
0,66,0.9464985326334483,0.9430724961413598,0.002834448354125157
0,67,0.9464985326334483,0.9431660214525851,0.0025869354318256185
0,68,0.9464985326334483,0.9429478172785964,0.0028543206500378517
0,69,0.9464985326334483,0.9429430130140379,0.0029111039676417753
0,70,0.9465818112103256,0.9429028163878984,0.0029982939930409255
0,71,0.9465818112103256,0.9432132643457201,0.003034813979449661
0,72,0.9465818112103256,0.9433557302812681,0.0029563271631468093
0,73,0.9471290375960051,0.9435438704962664,0.0031087245736747004
0,74,0.9471290375960051,0.943542142883015,0.0031365003903260327
0,75,0.9471290375960051,0.9436962840244038,0.002728987999402974
0,76,0.9471290375960051,0.9440635528461089,0.00257750241599061
0,77,0.9471290375960051,0.9437701775335581,0.003055075454382127
0,78,0.9475788839150183,0.9439666778203837,0.0028427031707572953
0,79,0.9475788839150183,0.9440946692794283,0.0030436630390892746
0,80,0.9475788839150183,0.9439998362844226,0.0031127566079279696
0,81,0.947584432524875,0.9445453391289469,0.0024989839834288733
0,82,0.9477045492953166,0.9444513396670234,0.002833626796336456
0,83,0.947726594243239,0.944731776295994,0.002623197305092706
0,84,0.9482543886635488,0.9448139224554281,0.0026589390519183645
0,85,0.9482543886635488,0.9446784210927106,0.0028095383145131532
0,86,0.9482953633871093,0.9450913462092162,0.0025584056017268525
0,87,0.9483364761913469,0.9448004470839267,0.0028883493817824656
0,88,0.9488075960361018,0.9448430818676724,0.003253900461626284
0,89,0.9488075960361018,0.9453980078020324,0.0028876910496456465
0,90,0.9494613860292683,0.9457953819502326,0.002762196002049673
0,91,0.9494613860292683,0.9458997283376365,0.0024926711614812794
0,92,0.9494613860292683,0.9460591184891552,0.002867067474822232
0,93,0.9494613860292683,0.9464672547813411,0.002255097195327384
0,94,0.9494613860292683,0.9463896040214131,0.002762256884170374
0,95,0.9496473232744002,0.9465960713911105,0.0026390651530413373
0,96,0.9499136890201781,0.9465553124558892,0.0027599694452299516
0,97,0.9502066086321651,0.9467430913774202,0.002853758255039562
0,98,0.9502748421752558,0.9467826649186876,0.0030891940391060205
0,99,0.950995269688197,0.9473640256543904,0.002556636692566108
0,100,0.9517039192057416,0.9473830675092778,0.003068893859096358
0,101,0.9517039192057416,0.947651545946534,0.002704759267406233
0,102,0.9517039192057416,0.9483639074569813,0.002398439754274269
0,103,0.9517260608426394,0.9484469112939312,0.002436680794928313
0,104,0.9526022646704755,0.9485096869001385,0.0027699552886628525
0,105,0.9526022646704755,0.9490276703640614,0.0024978620642679317
0,106,0.9526022646704755,0.9491599964691658,0.0026731949837310114
0,107,0.9528085757338803,0.9491868916369947,0.002868478846168335
0,108,0.9531659993054975,0.949501986053797,0.0026568122213481453
0,109,0.9531659993054975,0.9492574001929398,0.0029242853396796386
0,110,0.9531659993054975,0.9496918933790445,0.002777820021459634
0,111,0.9531659993054975,0.9498538389119922,0.002695537538789734
0,112,0.9531659993054975,0.9499226766407072,0.0025130627795353654
0,113,0.9532815006985533,0.949772567041441,0.002975365941083055
0,114,0.9532815006985533,0.9502290416764722,0.0026273650257920937
0,115,0.9533103852541622,0.9505877120976571,0.002498171584626473
0,116,0.9533103852541622,0.9498351642413358,0.0030763063728400106
0,117,0.9533103852541622,0.9505433269474575,0.0025035317392836814
0,118,0.9533103852541622,0.9500143515272607,0.0028217970225272717
0,119,0.9534427202506576,0.9505586563748949,0.0027110503901984473
0,120,0.9534427202506576,0.9502013747280563,0.0030215714954392884
0,121,0.9534427202506576,0.9503020528253735,0.0026473254398721576
0,122,0.9537528188707763,0.9506860842470204,0.0026409452080422176
0,123,0.9537528188707763,0.9507871180775831,0.0026353523120954867
0,124,0.9537528188707763,0.9504112826141415,0.002736877219316325
0,125,0.9537528188707763,0.9503642707508798,0.0028516672337971904
0,126,0.9541150276544904,0.9510659428888637,0.002518888682087518
0,127,0.9541150276544904,0.9509247885173262,0.0025362738924380635
0,128,0.9541150276544904,0.9509040767058455,0.0025520481871139575
0,129,0.9541150276544904,0.9505250224546778,0.002941500872824425
0,130,0.9541150276544904,0.9505922411684384,0.0028677766468076654
0,131,0.9541150276544904,0.9505304148813294,0.003047007968197212
0,132,0.9541150276544904,0.9511601227192759,0.002581311650987275
0,133,0.9543109530051528,0.9511182741548085,0.0025859654495380465
0,134,0.9543109530051528,0.9509088940636059,0.002967066269370593
0,135,0.9543109530051528,0.9510521975628369,0.00270439374428906
0,136,0.9543109530051528,0.9513446594168158,0.0025489086033553708
0,137,0.9543109530051528,0.9513586110277079,0.002603254927993027
0,138,0.9543109530051528,0.9511542350403766,0.002847549837851979
0,139,0.9543109530051528,0.9512324909388553,0.00279006189364716
0,140,0.9543747198477603,0.9515713007938484,0.002495368192721366
0,141,0.9547878545376013,0.9515750519003869,0.0026396859339242076
0,142,0.9547878545376013,0.9517457890218342,0.0023965022560898516
0,143,0.9547977410241982,0.951698204680078,0.0025228289774586916
0,144,0.9548755963102566,0.9518935402545554,0.0025802858222064716
0,145,0.9552041397013493,0.9516670945853849,0.0029732292145358643
0,146,0.9552041397013493,0.9519057621847549,0.002624451314680511
0,147,0.9552041397013493,0.9517683273711447,0.0026802195233454
0,148,0.9553988853246553,0.952402159521023,0.0024714870853625227
0,149,0.9553988853246553,0.9520134310636367,0.002706275966808032
0,150,0.9553988853246553,0.9522453194030762,0.00268699050662834
0,151,0.9553988853246553,0.952458162338893,0.0025855207649208628
0,152,0.9553988853246553,0.9530263432415393,0.002009556266154399
0,153,0.9558763968804826,0.9525731079627835,0.002351171096457795
0,154,0.9558763968804826,0.9524415388897334,0.002495911967188657
0,155,0.9558763968804826,0.9526016529002767,0.0023884303487924172
0,156,0.9558763968804826,0.9526124849708111,0.0027110142019429835
0,157,0.9558763968804826,0.9525114434950152,0.002517055172736636
0,158,0.9558763968804826,0.9528568089434085,0.002440340627613914
0,159,0.9560780956725705,0.9526604270551897,0.0028093647734547898
0,160,0.9560780956725705,0.9531676307156969,0.0024938517295461423
0,161,0.9560782158665073,0.9531485438477557,0.0028176692162455957
0,162,0.9571750820355289,0.9530325840724923,0.0027321128111747416
